#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus tag	Protein product	Length	Protein name
14	NC_037283.1	995161	1000506	-	811818	PF3D7_1425600	XP_001348410.1	1781	zinc finger protein, putative
14	NC_037283.1	1006643	1008069	+	811819	PF3D7_1425700	XP_001348411.1	359	conserved Plasmodium protein, unknown function
14	NC_037283.1	1009010	1011910	+	811820	PF3D7_1425800	XP_001348412.1	966	conserved Plasmodium protein, unknown function
14	NC_037283.1	1012696	1014265	-	811821	PF3D7_1425900	XP_001348413.2	368	conserved Plasmodium protein, unknown function
14	NC_037283.1	1016133	1016618	-	811822	PF3D7_1426000	XP_001348414.1	161	60S ribosomal protein L21
14	NC_037283.1	1018745	1019260	-	811823	PF3D7_1426100	XP_001348415.1	171	basic transcription factor 3b, putative
14	NC_037283.1	1021652	1022857	-	811824	PF3D7_1426200	XP_001348416.1	401	protein arginine N-methyltransferase 1
14	NC_037283.1	1023948	1025765	-	8445061	PF3D7_1426300	XP_002585457.1	605	dynein-associated protein, putative
14	NC_037283.1	1026262	1027144	-	8444975	PF3D7_1426400	XP_002585458.1	148	MORN repeat protein, putative
14	NC_037283.1	1027966	1029948	-	811826	PF3D7_1426500	XP_001348418.1	660	ABC transporter G family member 2
14	NC_037283.1	1031065	1035360	-	811827	PF3D7_1426600	XP_001348419.1	1431	conserved Plasmodium protein, unknown function
14	NC_037283.1	1036137	1039583	-	811828	PF3D7_1426700	XP_001348420.1	1148	phosphoenolpyruvate carboxylase
14	NC_037283.1	1043057	1049590	+	811829	PF3D7_1426800	XP_001348421.2	2082	conserved Plasmodium protein, unknown function
14	NC_037283.1	1050050	1050316	-	811830	PF3D7_1426900	XP_001348422.1	88	ubiquinol-cytochrome c reductase hinge protein,putative
14	NC_037283.1	1051085	1054594	+	811831	PF3D7_1427000	XP_001348423.1	1169	conserved Plasmodium protein, unknown function
14	NC_037283.1	1056162	1060124	+	811832	PF3D7_1427100	XP_001348424.1	1320	lipase, putative
14	NC_037283.1	1061805	1062392	+	811833	PF3D7_1427200	XP_001348425.2	134	selenoprotein
14	NC_037283.1	1064142	1069386	+	811834	PF3D7_1427300	XP_001348426.1	1477	conserved Plasmodium protein, unknown function
14	NC_037283.1	1077357	1079721	-	811835	PF3D7_1427400.1	XP_001348427.2	526	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1077357	1079721	-	811835	PF3D7_1427400.1	XP_024329203.1	524	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1081773	1084208	+	811836	PF3D7_1427500	XP_001348428.1	811	DNA mismatch repair protein MSH2, putative
14	NC_037283.1	1085603	1087039	+	811837	PF3D7_1427600	XP_001348429.1	478	CorA-like Mg2+ transporter protein, putative
14	NC_037283.1	1087436	1087627	-	8445057	PF3D7_1427700	XP_002585459.1	63	conserved Plasmodium protein, unknown function
14	NC_037283.1	1088362	1089102	-	811838	PF3D7_1427800	XP_001348430.1	246	exosome complex exonuclease RRP41, putative
14	NC_037283.1	1092936	1093781	+	811839	PF3D7_1427900	XP_001348431.1	281	conserved protein, unknown function
14	NC_037283.1	1095686	1097731	+	811840	PF3D7_1428000	XP_001348432.2	414	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1098038	1099951	-	811841	PF3D7_1428100	XP_001348433.1	637	WW domain-binding protein 11, putative
14	NC_037283.1	1101958	1104387	+	811842	PF3D7_1428200	XP_001348434.1	809	metabolite/drug transporter, putative
14	NC_037283.1	1105200	1106514	-	811843	PF3D7_1428300	XP_001348435.1	377	proliferation-associated protein 2g4, putative
14	NC_037283.1	1108090	1115470	-	811844	PF3D7_1428400	XP_024329204.1	2035	WD and tetratricopeptide repeats protein 1,putative
14	NC_037283.1	1118591	1126292	+	811846	PF3D7_1428500	XP_001348438.1	2353	protein kinase, putative
14	NC_037283.1	1127042	1129031	+	811847	PF3D7_1428600	XP_001348439.1	304	peptide chain release factor 1, putative
14	NC_037283.1	1129470	1130771	-	811848	PF3D7_1428700	XP_001348440.1	433	conserved protein, unknown function
14	NC_037283.1	1133067	1134400	+	811849	PF3D7_1428800.1	XP_001348441.1	367	transcription initiation TFIID-like, putative
14	NC_037283.1	1133067	1134400	+	811849	PF3D7_1428800.1	XP_024329205.1	368	transcription initiation TFIID-like, putative
14	NC_037283.1	1134854	1139191	-	811850	PF3D7_1428900	XP_001348442.2	1445	conserved Plasmodium protein, unknown function
14	NC_037283.1	1140579	1141292	-	811851	PF3D7_1429000	XP_001348443.1	237	protein archease, putative
14	NC_037283.1	1142154	1143791	+	811852	PF3D7_1429100	XP_001348444.1	545	apicoplast ribosomal protein L15 precursor,putative
14	NC_037283.1	1144518	1148078	-	811853	PF3D7_1429200	XP_001348445.1	1186	transcription factor with AP2 domain(s),putative
14	NC_037283.1	1150475	1153387	-	811854	PF3D7_1429300	XP_001348446.2	371	CPW-WPC family protein
14	NC_037283.1	1155355	1163694	+	811855	PF3D7_1429400	XP_001348447.1	2779	rRNA (adenosine-2\'-O-)-methyltransferase,putative
14	NC_037283.1	1164332	1166566	+	811856	PF3D7_1429500	XP_001348448.1	744	diphthamide biosynthesis protein 2, putative
14	NC_037283.1	1167144	1167803	+	811857	PF3D7_1429600	XP_001348449.1	219	conserved Plasmodium protein, unknown function
14	NC_037283.1	1168236	1169336	-	811858	PF3D7_1429700	XP_001348450.1	366	mitochondrial ribosomal protein L15 precursor,putative
14	NC_037283.1	1170829	1175293	+	811859	PF3D7_1429800	XP_001348451.2	1370	coatamer beta subunit, putative
14	NC_037283.1	1176770	1181092	+	811860	PF3D7_1429900	XP_001348452.1	1440	ADP-dependent DNA helicase RecQ
14	NC_037283.1	1181664	1182982	-	811861	PF3D7_1430000	XP_001348453.2	329	conserved Plasmodium protein, unknown function
14	NC_037283.1	1184910	1187042	+	811862	PF3D7_1430100	XP_001348454.1	319	serine/threonine protein phosphatase 2A activator
14	NC_037283.1	1188349	1191466	+	811863	PF3D7_1430200	XP_001348455.1	627	plasmepsin IX
14	NC_037283.1	1191946	1199919	-	811864	PF3D7_1430300	XP_001348456.1	2657	acid phosphatase, putative
14	NC_037283.1	1201748	1204339	+	811865	PF3D7_1430400	XP_001348457.1	863	autophagy protein 5, putative
14	NC_037283.1	1205088	1206416	+	811866	PF3D7_1430500	XP_001348458.1	442	conserved Plasmodium protein, unknown function
14	NC_037283.1	1207398	1210028	+	811867	PF3D7_1430600	XP_001348459.1	876	exodeoxyribonuclease III, putative
14	NC_037283.1	1211012	1212776	+	811868	PF3D7_1430700	XP_001348460.1	510	NADP-specific glutamate dehydrogenase
14	NC_037283.1	1214935	1215732	+	811869	PF3D7_1430800	XP_001348461.1	265	conserved Plasmodium protein, unknown function
14	NC_037283.1	1216653	1217171	-	811870	PF3D7_1430900	XP_001348462.1	172	cytochrome c oxidase subunit 2, putative
14	NC_037283.1	1218105	1218999	-	811871	PF3D7_1431000	XP_001348463.1	257	mitochondrial ribosomal protein L17-2 precursor,putative
14	NC_037283.1	1221775	1222818	+	811872	PF3D7_1431100	XP_001348464.1	347	conserved Plasmodium protein, unknown function
14	NC_037283.1	1224340	1228017	-	811873	PF3D7_1431200	XP_001348465.1	1225	conserved Plasmodium protein, unknown function
14	NC_037283.1	1231036	1233841	+	811874	PF3D7_1431300	XP_001348466.1	833	large ribosomal subunit associated GTPase,putative
14	NC_037283.1	1233977	1237125	-	811875	PF3D7_1431400	XP_001348467.2	990	conserved Plasmodium protein, unknown function
14	NC_037283.1	1238851	1241595	-	811876	PF3D7_1431500	XP_001348468.1	914	mitogen-activated protein kinase 1
14	NC_037283.1	1244018	1245406	+	811877	PF3D7_1431600	XP_001348469.1	462	ATP-specific succinyl-CoA synthetase beta subunit, putative
14	NC_037283.1	1247030	1247950	+	811878	PF3D7_1431700	XP_001348470.1	165	60S ribosomal protein L14, putative
14	NC_037283.1	1249328	1252167	+	811879	PF3D7_1431800	XP_001348471.2	874	apyrase, putative
14	NC_037283.1	1253540	1256878	+	811880	PF3D7_1431900	XP_001348472.2	732	inner membrane complex suture component,putative
14	NC_037283.1	1257643	1258971	-	811882	PF3D7_1432000	XP_001348474.1	442	syntaxin, Qa-SNARE family
14	NC_037283.1	1260908	1262826	+	811883	PF3D7_1432100	XP_001348475.1	289	voltage-dependent anion-selective channel protein, putative
14	NC_037283.1	1263826	1269011	+	811885	PF3D7_1432200	XP_001348477.2	1670	conserved Plasmodium protein, unknown function
14	NC_037283.1	1269368	1274667	-	811886	PF3D7_1432300	XP_001348478.2	1639	conserved Plasmodium protein, unknown function
14	NC_037283.1	1275899	1282645	-	811887	PF3D7_1432400	XP_001348479.2	1504	leucine-rich repeat protein
14	NC_037283.1	1283570	1285063	+	811889	PF3D7_1432500	XP_001348481.1	444	RNA methyltransferase, putative
14	NC_037283.1	1285667	1289254	-	811890	PF3D7_1432600	XP_001348482.1	1195	conserved Plasmodium protein, unknown function
14	NC_037283.1	1290468	1291459	-	811891	PF3D7_1432700	XP_001348483.2	224	protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative
14	NC_037283.1	1292885	1295086	-	811892	PF3D7_1432800	XP_001348484.1	733	conserved Plasmodium protein, unknown function
14	NC_037283.1	1296173	1297211	-	811893	PF3D7_1432900	XP_001348485.1	269	SF-assemblin, putative
14	NC_037283.1	1298639	1298977	-	8445001	PF3D7_1433000	XP_002585460.1	55	H/ACA ribonucleoprotein complex subunit 3,putative
14	NC_037283.1	1299894	1303726	+	811894	PF3D7_1433100	XP_001348486.2	1123	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1304028	1307831	-	811895	PF3D7_1433200	XP_001348487.1	1267	conserved Plasmodium protein, unknown function
14	NC_037283.1	1310041	1311834	+	811896	PF3D7_1433300	XP_001348488.2	428	chromatin assembly factor 1 P55 subunit,putative
14	NC_037283.1	1312304	1329577	-	811897	PF3D7_1433400	XP_001348489.2	5757	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1332363	1337301	-	811898	PF3D7_1433500	XP_001348490.1	1472	DNA topoisomerase 2
14	NC_037283.1	1341689	1342289	+	811899	PF3D7_1433600	XP_001348491.1	101	microsomal signal peptidase protein, putative
14	NC_037283.1	1342484	1348994	-	811900	PF3D7_1433700	XP_001348492.2	2072	conserved Plasmodium protein, unknown function
14	NC_037283.1	1350313	1358379	-	811901	PF3D7_1433800	XP_001348493.2	2688	conserved Plasmodium protein, unknown function
14	NC_037283.1	1360002	1364558	+	811902	PF3D7_1433900	XP_001348494.1	1518	protein kinase, putative
14	NC_037283.1	1364749	1366113	-	811903	PF3D7_1434000	XP_001348495.2	257	CCR4-associated factor 16, putative
14	NC_037283.1	1366979	1368202	+	811904	PF3D7_1434100	XP_001348496.1	407	queuine tRNA-ribosyltransferase, putative
14	NC_037283.1	1368815	1369796	-	811905	PF3D7_1434200	XP_001348497.1	149	calmodulin
14	NC_037283.1	1372903	1374597	+	811906	PF3D7_1434300	XP_001348498.1	564	Hsp70/Hsp90 organizing protein
14	NC_037283.1	1375624	1376830	-	811907	PF3D7_1434400	XP_001348499.2	285	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1378348	1402665	-	811908	PF3D7_1434500	XP_001348500.2	8105	dynein-related AAA-type ATPase, putative
14	NC_037283.1	1404312	1406198	+	811909	PF3D7_1434600	XP_001348501.1	628	methionine aminopeptidase 2
14	NC_037283.1	1407258	1407746	-	811910	PF3D7_1434700	XP_001348502.1	162	mitochondrial import inner membrane translocase subunit TIM17, putative
14	NC_037283.1	1410139	1410897	+	811911	PF3D7_1434800	XP_001348503.1	252	mitochondrial acidic protein MAM33, putative
14	NC_037283.1	1411737	1413096	+	811912	PF3D7_1434900	XP_001348504.1	327	conserved Plasmodium protein, unknown function
14	NC_037283.1	1414023	1415315	+	811913	PF3D7_1435000	XP_001348505.1	430	cytochrome c oxidase assembly protein, putative
14	NC_037283.1	1415941	1417020	-	811914	PF3D7_1435100	XP_001348506.1	359	ribonuclease H2 subunit B, putative
14	NC_037283.1	1419383	1420934	+	811915	PF3D7_1435200	XP_001348507.1	359	conserved Plasmodium protein, unknown function
14	NC_037283.1	1421901	1431221	-	811916	PF3D7_1435300	XP_001348508.1	3106	NAD(P)H-dependent glutamate synthase, putative
14	NC_037283.1	1433738	1434310	-	811917	PF3D7_1435400	XP_001348509.1	190	ER membrane protein complex subunit 4, putative
14	NC_037283.1	1436280	1437044	+	811918	PF3D7_1435500	XP_001348510.1	254	conserved Plasmodium protein, unknown function
14	NC_037283.1	1437511	1442877	-	811919	PF3D7_1435600	XP_001348511.1	1788	conserved Plasmodium protein, unknown function
14	NC_037283.1	1445085	1449491	-	811920	PF3D7_1435700.1	XP_001348512.2	908	ataxin-2 like protein, putative
14	NC_037283.1	1445085	1449491	-	811920	PF3D7_1435700.1	XP_024329206.1	888	ataxin-2 like protein, putative
14	NC_037283.1	1452604	1454118	+	811921	PF3D7_1435800	XP_001348513.1	504	GTPase Era, putative
14	NC_037283.1	1454555	1455496	-	811922	PF3D7_1435900	XP_001348514.2	313	conserved Plasmodium protein, unknown function
14	NC_037283.1	1458131	1459870	+	811923	PF3D7_1436000	XP_001348515.1	579	glucose-6-phosphate isomerase
14	NC_037283.1	1461388	1467590	+	811924	PF3D7_1436100	XP_001348516.2	1949	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1467629	1474438	-	811925	PF3D7_1436200	XP_001348517.1	2269	conserved Plasmodium protein, unknown function
14	NC_037283.1	1479777	1482758	+	811926	PF3D7_1436300	XP_001348518.1	993	translocon component PTEX150
14	NC_037283.1	1484166	1488129	+	8444972	PF3D7_1436400	XP_002585461.1	1264	conserved Plasmodium protein, unknown function
14	NC_037283.1	1488706	1490001	+	811927	PF3D7_1436500	XP_001348519.2	431	GTP-binding protein, putative
14	NC_037283.1	1490654	1494214	-	811928	PF3D7_1436600	XP_001348520.1	853	cGMP-dependent protein kinase
14	NC_037283.1	1495799	1498533	-	811929	PF3D7_1436700	XP_001348521.1	864	conserved Plasmodium protein, unknown function
14	NC_037283.1	1498758	1499492	-	811930	PF3D7_1436800	XP_001348522.1	244	ATP-dependent Clp protease proteolytic subunit
14	NC_037283.1	1500128	1500965	-	811931	PF3D7_1436900	XP_001348523.1	200	histidine triad protein, putative
14	NC_037283.1	1502648	1504861	+	811932	PF3D7_1437000	XP_001348524.2	544	N-acetyltransferase, putative
14	NC_037283.1	1505906	1506619	+	811933	PF3D7_1437100	XP_001348525.2	158	conserved Plasmodium protein, unknown function
14	NC_037283.1	1507359	1510089	-	811934	PF3D7_1437200	XP_001348526.1	847	ribonucleoside-diphosphate reductase, large subunit, putative
14	NC_037283.1	1513938	1514961	-	811935	PF3D7_1437300	XP_001348527.1	212	conserved Plasmodium protein, unknown function
14	NC_037283.1	1517070	1519370	+	811936	PF3D7_1437400	XP_001348528.1	766	pantothenate kinase, putative
14	NC_037283.1	1521105	1521920	+	811937	PF3D7_1437500	XP_001348529.1	271	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1523286	1525046	+	811938	PF3D7_1437600	XP_001348530.1	586	conserved Plasmodium protein, unknown function
14	NC_037283.1	1525564	1528485	-	811939	PF3D7_1437700	XP_001348531.1	973	succinyl-CoA ligase, putative
14	NC_037283.1	1530276	1530830	-	811940	PF3D7_1437800	XP_001348532.1	184	trafficking protein particle complex subunit 5,putative
14	NC_037283.1	1533329	1534947	+	811941	PF3D7_1437900	XP_001348533.1	424	HSP40, subfamily A, putative
14	NC_037283.1	1536484	1538469	-	811942	PF3D7_1438000	XP_001348534.1	661	eukaryotic translation initiation factor eIF2A,putative
14	NC_037283.1	1541359	1542872	-	811943	PF3D7_1438100	XP_001348535.2	377	secretory complex protein 62
14	NC_037283.1	1548918	1556721	+	811945	PF3D7_1438400	XP_001348537.2	2020	metacaspase-like protein
14	NC_037283.1	1557527	1560157	-	811946	PF3D7_1438500	XP_001348538.1	876	cleavage and polyadenylation specificity factor subunit 3, putative
14	NC_037283.1	1562232	1563065	+	811947	PF3D7_1438600	XP_001348539.1	277	conserved protein, unknown function
14	NC_037283.1	1564575	1567839	+	811948	PF3D7_1438700	XP_001348540.1	452	DNA primase small subunit
14	NC_037283.1	1571039	1574161	+	811949	PF3D7_1438800	XP_024329207.1	699	conserved Plasmodium protein, unknown function
14	NC_037283.1	1575984	1576571	+	811950	PF3D7_1438900	XP_001348542.1	195	thioredoxin peroxidase 1
14	NC_037283.1	1578193	1579175	+	811951	PF3D7_1439000	XP_001348543.1	235	copper transporter
14	NC_037283.1	1580750	1588857	+	811952	PF3D7_1439100	XP_001348544.1	2472	DEAD/DEAH box helicase, putative
14	NC_037283.1	1588952	1593131	+	811953	PF3D7_1439200	XP_001348545.1	1226	conserved Plasmodium protein, unknown function
14	NC_037283.1	1594505	1600061	+	811954	PF3D7_1439300	XP_001348546.2	1803	conserved Plasmodium protein, unknown function
14	NC_037283.1	1600933	1602000	-	811955	PF3D7_1439400	XP_001348547.1	355	ubiquinol-cytochrome c reductase iron-sulfur subunit, putative
14	NC_037283.1	1608519	1611743	+	811956	PF3D7_1439500	XP_001348548.2	1074	CCAAT-binding transcription factor, putative
14	NC_037283.1	1612521	1613063	-	811957	PF3D7_1439600	XP_001348549.1	180	conserved Plasmodium protein, unknown function
14	NC_037283.1	1613853	1615542	-	811958	PF3D7_1439700	XP_001348550.2	327	leucine carboxyl methyltransferase, putative
14	NC_037283.1	1618819	1619794	+	811959	PF3D7_1439800	XP_001348551.1	241	vesicle-associated membrane protein, putative
14	NC_037283.1	1622576	1623612	+	811960	PF3D7_1439900	XP_001348552.1	248	triosephosphate isomerase
14	NC_037283.1	1624187	1631367	-	811961	PF3D7_1440000	XP_001348553.2	2204	conserved Plasmodium protein, unknown function
14	NC_037283.1	1633211	1636255	-	811962	PF3D7_1440100	XP_001348554.1	1014	conserved Plasmodium protein, unknown function
14	NC_037283.1	1639477	1647167	+	811964	PF3D7_1440200	XP_001348556.2	1560	stromal-processing peptidase, putative
14	NC_037283.1	1639477	1641760	+	811964	PF3D7_1440200	XP_001348555.1	451	porphobilinogen synthase
14	NC_037283.1	1647673	1651694	-	811965	PF3D7_1440400	XP_001348557.2	1280	conserved Plasmodium protein, unknown function
14	NC_037283.1	1654047	1655708	+	811966	PF3D7_1440500	XP_001348558.1	553	allantoicase, putative
14	NC_037283.1	1656434	1659740	+	811967	PF3D7_1440600	XP_024329208.1	463	conserved Plasmodium protein, unknown function
14	NC_037283.1	1660095	1662296	-	811968	PF3D7_1440700	XP_001348560.1	733	adaptor complexes medium subunit family
14	NC_037283.1	1665463	1667543	+	811969	PF3D7_1440800	XP_001348561.2	582	major facilitator superfamily, putative
14	NC_037283.1	1668591	1669963	+	811970	PF3D7_1440900	XP_001348562.1	234	conserved Plasmodium protein, unknown function
14	NC_037283.1	1669980	1671650	-	811971	PF3D7_1441000	XP_001348563.1	556	cytoplasmic tRNA 2-thiolation protein 2,putative
14	NC_037283.1	1673386	1674069	-	811972	PF3D7_1441100	XP_001348564.1	227	conserved Plasmodium protein, unknown function
14	NC_037283.1	1678662	1679486	+	811973	PF3D7_1441200	XP_001348565.1	217	60S ribosomal protein L1, putative
14	NC_037283.1	1681791	1689157	+	811974	PF3D7_1441300	XP_001348566.1	2247	serine/threonine protein kinase, putative
14	NC_037283.1	1690993	1692513	+	811975	PF3D7_1441400	XP_001348567.1	506	FACT complex subunit SSRP1, putative
14	NC_037283.1	1693137	1695192	-	811976	PF3D7_1441500	XP_001348568.2	485	conserved Plasmodium protein, unknown function
14	NC_037283.1	1696304	1698013	-	811977	PF3D7_1441600	XP_001348569.1	569	acid cluster protein 33 homologue, putative
14	NC_037283.1	1700674	1702050	+	811978	PF3D7_1441700	XP_001348570.1	458	metalloprotease, putative
14	NC_037283.1	1702609	1703809	-	811979	PF3D7_1441800	XP_001348571.2	229	vacuolar-sorting protein SNF7, putative
14	NC_037283.1	1704594	1704797	+	811980	PF3D7_1441900	XP_001348572.1	67	RNA polymerase II transcription factor B subunit 5, putative
14	NC_037283.1	1705126	1705783	-	811981	PF3D7_1442000	XP_001348573.1	183	ADP-ribosylation factor, putative
14	NC_037283.1	1706520	1707512	-	8444955	PF3D7_1442100	XP_002585462.1	109	replication factor A protein 3, putative
14	NC_037283.1	1708528	1711530	-	811982	PF3D7_1442200	XP_001348574.1	1000	GTP-binding protein, putative
14	NC_037283.1	1712626	1714065	-	811983	PF3D7_1442300	XP_001348575.1	402	tRNA binding protein, putative
14	NC_037283.1	1717171	1723512	+	811984	PF3D7_1442400	XP_001348576.1	2113	conserved Plasmodium protein, unknown function
14	NC_037283.1	1724402	1727413	-	811985	PF3D7_1442500	XP_001348577.2	724	protein prenyltransferase alpha subunit,putative
14	NC_037283.1	1730087	1740916	+	811986	PF3D7_1442600	XP_001348578.2	3543	TRAP-like protein
14	NC_037283.1	1742113	1749790	+	811987	PF3D7_1442700	XP_001348579.1	2511	conserved Plasmodium protein, unknown function
14	NC_037283.1	1750209	1751417	-	811988	PF3D7_1442800	XP_001348580.1	402	conserved Plasmodium protein, unknown function
14	NC_037283.1	1753510	1763664	+	811989	PF3D7_1442900	XP_001348581.1	3384	protein transport protein SEC7, putative
14	NC_037283.1	1764316	1768122	-	811990	PF3D7_1443000	XP_001348582.1	1268	serine/threonine protein kinase
14	NC_037283.1	1769626	1771350	-	811991	PF3D7_1443100	XP_001348583.1	574	conserved Plasmodium protein, unknown function
14	NC_037283.1	1773276	1775197	+	811992	PF3D7_1443200	XP_001348584.2	596	conserved Plasmodium protein, unknown function
14	NC_037283.1	1776010	1776662	+	811993	PF3D7_1443300	XP_001348585.1	101	U6 snRNA-associated Sm-like protein LSm5,putative
14	NC_037283.1	1776958	1779606	-	811994	PF3D7_1443400	XP_001348586.1	819	WD repeat-containing protein
14	NC_037283.1	1780992	1783580	-	811995	PF3D7_1443500	XP_001348587.1	862	poly(A)-specific ribonuclease PARN, putative
14	NC_037283.1	1784933	1790629	-	811996	PF3D7_1443600	XP_001348588.1	1898	conserved Plasmodium protein, unknown function
14	NC_037283.1	1791911	1793004	-	811997	PF3D7_1443700	XP_001348589.1	274	dephospho-CoA kinase, putative
14	NC_037283.1	1794708	1795934	-	811998	PF3D7_1443800	XP_001348590.1	408	pre-mRNA-splicing factor CWC24, putative
14	NC_037283.1	1797288	1800071	+	811999	PF3D7_1443900	XP_001348591.1	927	heat shock protein 90, putative
14	NC_037283.1	1800831	1801887	+	812000	PF3D7_1444000	XP_001348592.1	227	conserved Plasmodium protein, unknown function
14	NC_037283.1	1801961	1825326	-	812001	PF3D7_1444100	XP_001348593.2	7231	conserved Plasmodium protein, unknown function
14	NC_037283.1	1826127	1827163	+	812002	PF3D7_1444200	XP_001348594.1	207	calmodulin-like protein
14	NC_037283.1	1828579	1829962	+	812003	PF3D7_1444300	XP_001348595.2	292	1-acyl-sn-glycerol-3-phosphate acyltransferase,putative
14	NC_037283.1	1831009	1832803	+	812004	PF3D7_1444400	XP_001348596.1	503	conserved Plasmodium protein, unknown function
14	NC_037283.1	1833782	1838598	-	812005	PF3D7_1444500	XP_001348597.1	1558	eukaryotic initiation factor 2alpha kinase 1
14	NC_037283.1	1841029	1841592	+	8445056	PF3D7_1444600	XP_002585463.1	121	conserved Plasmodium protein, unknown function
14	NC_037283.1	1841960	1842906	+	812006	PF3D7_1444700	XP_001348598.2	186	conserved Plasmodium protein, unknown function
14	NC_037283.1	1844041	1845617	-	812007	PF3D7_1444800	XP_001348599.1	369	fructose-bisphosphate aldolase
14	NC_037283.1	1848315	1848833	+	812008	PF3D7_1444900	XP_001348600.1	172	conserved Plasmodium protein, unknown function
14	NC_037283.1	1849172	1850392	-	812009	PF3D7_1445000	XP_001348601.1	406	conserved Plasmodium protein, unknown function
14	NC_037283.1	1851656	1855054	-	812010	PF3D7_1445100	XP_001348602.1	1132	histidine--tRNA ligase, putative
14	NC_037283.1	1856700	1859308	+	812011	PF3D7_1445200	XP_001348603.1	796	ATP-dependent RNA helicase MAK5, putative
14	NC_037283.1	1860148	1862095	+	812012	PF3D7_1445300	XP_001348604.1	604	mitochondrial ribosomal protein S29 precursor,putative
14	NC_037283.1	1862775	1865420	-	812013	PF3D7_1445400	XP_001348605.1	881	protein serine/threonine kinase-1
14	NC_037283.1	1867616	1868065	+	812014	PF3D7_1445500	XP_001348606.1	149	conserved Plasmodium protein, unknown function
14	NC_037283.1	1871778	1874381	+	812015	PF3D7_1445600	XP_001348607.1	596	RNA-binding protein, putative
14	NC_037283.1	1875421	1876874	-	812016	PF3D7_1445700	XP_001348608.1	351	conserved Plasmodium protein, unknown function
14	NC_037283.1	1878658	1882577	-	812017	PF3D7_1445800	XP_001348609.2	1207	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1885443	1888323	+	812019	PF3D7_1445900	XP_001348611.2	527	ATP-dependent RNA helicase DDX5, putative
14	NC_037283.1	1889978	1892108	-	812020	PF3D7_1446100	XP_001348612.1	670	conserved Plasmodium protein, unknown function
14	NC_037283.1	1893200	1895017	-	812021	PF3D7_1446200	XP_001348613.1	605	M17 leucyl aminopeptidase
14	NC_037283.1	1898351	1901926	+	812022	PF3D7_1446300	XP_001348614.1	1191	conserved Plasmodium membrane protein, unknown function
14	NC_037283.1	1902916	1904163	-	812023	PF3D7_1446400	XP_001348615.2	415	pyruvate dehydrogenase E1 component subunit beta
14	NC_037283.1	1907197	1916202	+	812024	PF3D7_1446500	XP_001348616.1	3001	conserved Plasmodium protein, unknown function
14	NC_037283.1	1917232	1918010	-	812025	PF3D7_1446600	XP_001348617.1	168	centrin-2
14	NC_037283.1	1919583	1921645	-	812026	PF3D7_1446700	XP_001348618.2	357	conserved Plasmodium protein, unknown function
14	NC_037283.1	1922959	1923782	+	812028	PF3D7_1446800	XP_001348620.1	205	heme detoxification protein
14	NC_037283.1	1924425	1926650	-	812029	PF3D7_1446900	XP_001348621.2	383	glutaminyl-peptide cyclotransferase, putative
14	NC_037283.1	1929931	1931379	+	812030	PF3D7_1447000	XP_001348622.1	272	40S ribosomal protein S5
14	NC_037283.1	1932421	1933200	-	812031	PF3D7_1447100	XP_001348623.1	144	conserved Plasmodium protein, unknown function
14	NC_037283.1	1933985	1935775	+	812032	PF3D7_1447200	XP_001348624.1	529	conserved Plasmodium protein, unknown function
14	NC_037283.1	1936888	1937374	+	812033	PF3D7_1447300	XP_001348625.1	112	mitochondrial ribosomal protein S14 precursor,putative
14	NC_037283.1	1937706	1939117	-	8444982	PF3D7_1447400	XP_002585464.1	253	conserved Plasmodium protein, unknown function
14	NC_037283.1	1941056	1941686	+	812034	PF3D7_1447500	XP_001348626.2	144	inner membrane complex protein, putative
14	NC_037283.1	1942151	1942963	-	8444942	PF3D7_1447600	XP_002585465.1	121	conserved Plasmodium protein, unknown function
14	NC_037283.1	1943936	1944964	-	812035	PF3D7_1447700	XP_001348627.1	342	conserved Plasmodium protein, unknown function
14	NC_037283.1	1947246	1953206	+	812036	PF3D7_1447800	XP_001348628.1	1986	calponin homology domain-containing protein,putative
14	NC_037283.1	1954601	1957675	-	812037	PF3D7_1447900	XP_001348629.1	1024	multidrug resistance protein 2
14	NC_037283.1	1960033	1963962	-	812038	PF3D7_1448000	XP_001348630.1	1275	U3 small nucleolar RNA-associated protein 12,putative
14	NC_037283.1	1965175	1965762	+	812039	PF3D7_1448100	XP_001348631.1	195	conserved Plasmodium protein, unknown function
14	NC_037283.1	1966245	1971618	-	812040	PF3D7_1448200	XP_001348632.2	1206	conserved Plasmodium protein, unknown function
14	NC_037283.1	1972498	1977423	-	812043	PF3D7_1448300	XP_001348635.1	1641	conserved Plasmodium protein, unknown function
14	NC_037283.1	1980319	1983107	-	812044	PF3D7_1448400	XP_001348636.1	851	ubiquitin-protein ligase, putative
