"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_0213400",4.284547,0.513089,13.739453,5.022016,9.319963,1.53756,1.256005,8.803694,3.985938,0.735719,4.332259,0.636877,0.615083,2.781822,5.890811,17.350967,0.5492,6.973596,0.991858,4.068842,1.125546,21.103347,1.893724,17.572376,0.698039,4.654665,4.292632,8.469255,9.697296,2.618885,7.044576,1.847712
"PF3D7_0213500",14.785218,23.51256,6.805779,5.478102,10.536419,13.883011,13.385767,3.344087,12.296381,8.999729,8.173201,16.061077,2.112866,7.55115,3.492517,4.156579,2.333745,16.19265,11.716755,10.833372,15.473352,1.064904,9.653473,4.447898,2.707838,2.263372,8.170862,8.623076,5.51017,0.986358,1.979477,4.317229
"PF3D7_0213600",0,0.045021,0.299516,0.067994,0.114637,0.046829,0.062666,0.034963,0.025667,0.03244,0.136884,0.08853,0,0.04241,0.189001,0.692853,0.009442,0.053989,0.060625,0.275763,0.028842,0.257891,0.014849,0,0.025369,1.00281,0.064331,0.194886,0.079778,0.124145,0.342623,0.100952
"PF3D7_0213700",6.751986,9.488966,281.558037,105.211224,4.603851,72.96063,17.184028,148.150624,3.97362,4.989109,9.390423,39.096718,0,3.761958,124.807891,204.557415,2.35684,2.63486,27.108775,12.09816,5.3347,204.667972,10.126442,220.431536,8.730176,118.893902,1.307833,50.488312,79.679929,3.902956,155.285448,152.356904
"PF3D7_0213800",0.747989,0.225503,3.886777,2.508773,0.34408,0.539056,0.546985,2.455616,0.514614,0.64874,0.553896,1.29408,0.135519,0.292789,4.128949,5.308084,0.112717,0.914714,0.401658,2.051489,0.155947,8.563588,0.654296,4.289293,0.815032,5.819238,0.429316,5.465313,8.059133,0.776331,3.99121,3.318815
"PF3D7_0213900",55.269568,35.264584,24.690354,22.154173,51.397139,63.893169,60.085285,10.167058,45.905106,65.630911,84.18203,41.529411,27.28317,65.944776,31.13509,24.876574,67.962181,17.871,31.406861,73.273357,80.734369,28.604725,68.844289,8.166307,64.023434,12.651032,39.697076,6.413117,8.798124,74.449105,8.389788,8.127534
"PF3D7_0214000",331.60651,209.275925,140.418618,127.96043,124.688372,361.698927,290.037119,114.421498,197.169335,197.146712,216.656921,214.335435,121.640723,145.152259,141.203842,146.082998,158.240694,91.173303,182.474091,229.34067,355.92846,146.212494,203.385149,96.980967,222.150064,80.67591,186.472575,67.763675,69.997137,158.820252,66.355751,105.916469
"PF3D7_0214100",227.163236,108.556736,96.187656,90.63923,104.940421,203.175928,241.153396,55.895906,160.575449,143.403869,200.896961,175.669626,139.109282,145.62702,108.978391,139.031988,136.380673,73.41635,113.892542,248.019504,237.542394,77.803275,152.499819,47.987297,232.577293,118.26166,139.437582,62.008982,66.818978,176.637369,81.159342,84.190286
"PF3D7_0214200",1.3142,0.207354,18.390999,13.309314,0.072886,1.648387,0.790379,5.033242,0,0.59198,0.24759,2.217693,0,0.357769,11.553454,15.31523,0.417058,0.483429,3.738114,1.283481,0.179776,22.929394,0.545666,9.281569,0.470838,12.524641,0,16.204666,18.527921,0.156722,7.165797,36.606045
"PF3D7_0214300",9.450343,0.869809,0.403095,0.539589,5.597614,3.66486,3.561316,0.278634,1.971138,1.739256,9.098074,0.416226,1.177974,5.009326,0.091298,5.761437,1.874533,0.586764,1.190919,3.256519,13.303729,1.494851,3.643401,0,3.871909,1.555911,0.994322,0.362045,0.137022,1.507755,0.919516,0.130041
"PF3D7_0214400",230.373066,194.210826,85.505031,84.659832,163.566202,336.776263,216.568357,56.614556,188.863561,339.7544,184.976621,167.627484,83.164418,221.76029,83.273079,143.717706,179.911934,88.589778,149.249502,370.719186,379.511262,85.615949,303.357434,39.604154,246.842629,79.935781,177.903518,30.750017,41.919474,140.828917,59.747866,57.90584
"PF3D7_0214500",2.508877,4.078085,0.829405,2.367015,2.059123,1.862333,2.03782,2.152932,5.481752,1.890162,1.810686,3.031977,1.07751,0.645217,0.97811,0.939818,1.525013,2.900465,2.519275,0.231903,0.832752,1.798082,2.845361,3.763199,5.716349,1.596063,5.471616,0.798127,1.4676,2.125513,1.947231,3.078841
"PF3D7_0214600",0.76625,0.209644,0.469934,0.083311,1.426418,0.14492,0.239617,0.025053,0.680413,0.092935,1.209087,0.059151,0.242606,0.742692,0.81137,0.309492,0.445992,0.695677,0.159066,0.985309,0.752126,0.082046,0.319114,0,0.327236,0.195366,0.368654,0.107512,0.076102,1.396192,0.028155,0.008025
"PF3D7_0214700",3.338606,0.613696,1.17534,0.875473,1.096823,2.186826,1.274855,0.383191,3.50595,0.703254,2.151655,1.075951,0.734957,1.318784,0,2.633207,1.10678,1.157734,1.717497,1.974853,4.58742,0.30649,0.647006,0,4.736034,0,3.265771,0.326666,0.468988,1.890166,1.791272,0.296998
"PF3D7_0214800",66.695956,30.755459,21.476268,30.645856,18.075256,43.698802,47.15408,15.658094,38.89698,39.972711,36.575538,48.475838,22.561158,22.715009,37.144057,23.081349,24.93953,13.349481,23.585477,33.970796,56.756689,33.870038,38.226318,11.628688,52.310189,19.784025,36.084953,10.152101,11.077266,36.768361,21.697397,27.366475
"PF3D7_0214900",0.629297,0.091227,1.023422,0.091415,1.374116,0.472171,0.424559,0.047273,0.277496,0.218889,1.794035,0.111297,0.274306,1.538371,0.254051,0.443644,0.73415,0.254522,0.163055,2.110861,1.369453,0.077173,0.48133,0,0.274504,0.245694,0.810767,0.080997,0.190592,1.846977,0.15317,0
"PF3D7_0215000",2.383089,0.131548,1.878711,0.776318,10.912181,26.584099,2.235421,0.332355,18.345251,22.958744,1.988931,21.468944,0.395501,0.245373,2.196618,24.941564,42.658372,1.1596,6.197739,1.726605,0.927614,0.250285,4.511372,1.015868,3.266143,2.656308,2.004073,0.832157,1.261652,1.978545,1.379131,2.427773
"PF3D7_0215100",30.218051,29.626002,98.078734,27.041068,4.003076,48.71081,34.564357,37.901416,21.475899,7.844623,13.695623,43.506627,8.942638,6.793046,65.895811,64.831569,8.670011,25.603569,27.204302,11.927005,32.320892,45.675129,20.996848,68.092382,18.36634,31.447032,28.624222,37.600673,27.098292,10.156073,82.289588,35.407618
"PF3D7_0215200",5.957331,2.167101,1.701925,1.660425,3.130184,7.008586,5.538655,1.042765,4.379476,5.480664,4.831714,3.671033,3.478942,1.609338,2.683263,5.759868,1.623115,4.296508,6.206043,4.306256,16.20853,1.650719,3.292546,0,4.16548,1.761754,6.323423,0,0.882617,2.795799,2.12608,0.718307
"PF3D7_0215300",60.429614,41.315233,15.651153,11.770236,17.458965,43.788203,44.846899,14.008398,16.930909,21.976811,46.425466,26.594703,32.211259,26.860871,26.808593,30.047867,14.092576,31.094566,27.712967,26.376964,93.703966,5.568868,21.521607,7.741593,26.252886,30.34535,51.786479,28.10009,13.185323,61.114418,40.396402,21.120936
"PF3D7_0215400",63.752375,46.433916,71.072718,43.783881,13.341109,64.948651,73.207834,16.482279,13.00859,47.91137,29.750268,45.74284,27.778016,23.958139,57.733054,129.854241,42.998153,31.236437,36.445719,13.516205,135.173389,77.743761,34.029331,28.897084,34.466615,45.127371,31.970949,19.869375,18.564505,63.145055,39.791146,28.854273
"PF3D7_0215500",34.935461,8.567787,32.791907,11.401868,3.612353,15.135362,37.757883,3.798389,3.741611,14.563298,8.928421,15.817892,6.409501,5.748788,20.360756,30.393891,13.241436,6.343032,10.961213,5.908221,39.591498,37.237969,10.614773,6.69718,14.531437,15.436186,6.142974,3.775979,3.640121,26.812716,9.797891,4.641256
"PF3D7_0215600",8.82769,5.485274,33.763814,9.653272,0.868711,10.884562,10.842812,4.727403,1.328715,9.424637,3.49147,5.474986,0.747898,3.25765,40.413295,29.905073,5.496157,5.274296,9.316741,1.309091,16.751682,23.419228,2.629727,6.698129,7.528278,10.89328,6.323798,4.979115,7.18906,10.001755,13.819056,12.151508
"PF3D7_0215700",201.84888,148.482395,122.34622,115.775074,29.798138,164.986949,244.108267,128.60903,51.204258,151.05433,68.949179,183.598253,185.959661,57.894524,146.620885,146.355523,197.879166,109.868701,182.933379,22.506133,189.288712,147.444512,70.197504,92.142697,159.733292,47.491923,89.28502,77.25747,101.671476,157.498193,94.989621,95.610769
"PF3D7_0215800",0,0,0.144103,0.069367,0,0.122103,0.030091,0.025124,0,0,0.013482,0,0,0.060301,0.539761,0.219012,0.026996,0,0.02887,0,0.010232,0,0,0.228089,0,0.087023,0,0.086085,0.025308,0.025354,0.054225,0
"PF3D7_0215900",0,0,0,0,0,0.049353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376259,0,0,0,0,0,0,0,0,0,0
"PF3D7_0216000",0,0,0.127102,0.319882,0.025116,0.765943,0.025504,0.09602,0,0.019793,0.092114,0.021601,0,0.142176,0,0.164527,0.028794,0,0.061622,0,0.030758,0.838979,0,0,0,0.037076,0.104679,0.018296,0.054056,0.032451,0,0.041042
"PF3D7_0216100",7.513027,1.939645,0.876333,0.844005,4.463655,2.019348,2.86915,0.713575,3.972148,1.850411,4.652048,1.243205,0.792464,1.886992,0.802168,0.960388,1.308926,2.331343,2.168558,4.189708,3.907143,0.975075,2.447779,0.593954,2.456875,1.211077,3.042198,0.681469,0.485685,4.676896,0.889446,0.700521
"PF3D7_0216200",160.90579,173.399999,77.442369,66.654253,67.899503,146.864057,119.905011,60.917089,69.961627,101.893543,72.094306,73.272972,59.795724,64.342499,65.580002,88.651422,45.888686,61.152152,110.155101,116.544188,169.629585,49.145726,95.358392,69.476113,115.485208,63.779292,112.147963,51.891447,42.808271,44.390419,86.653329,53.357412
"PF3D7_0216300",10.655067,11.923217,5.348215,6.469402,7.459242,9.916023,11.415902,1.386359,8.787749,8.120998,5.897835,9.718198,2.317991,3.690268,6.284619,4.642827,3.15836,6.120629,7.484279,11.22567,11.678777,3.195957,7.142448,1.433422,7.225582,3.719104,10.274467,2.268596,1.481673,5.772665,1.845607,4.173203
"PF3D7_0216400",1.79321,0.330672,1.566441,2.58465,1.128696,1.046307,0.578089,1.510887,0.896076,0.773535,0.706122,0.258921,0.124223,0.460804,0.344347,1.953807,0.292921,0.814133,0.479224,2.07663,0.539786,2.303707,0.981294,1.522782,0.840697,0.111164,0.865828,0.275223,0.936325,0.809141,0,0.39828
"PF3D7_0216500",0.383227,0.084312,2.73048,1.000701,0.534383,0.489869,0.203598,0.248932,0.257044,0.148264,0.169479,0.026504,0,0.14259,2.827462,3.011999,0.056617,0.202041,0.164331,0.709764,0.312298,4.073586,0.177961,2.385133,0.228125,0.636919,0.385474,0.089836,0.252456,0.457251,0.113828,0.041952
"PF3D7_0216600",134.508989,85.415141,69.608083,57.988242,95.180737,145.986519,120.155577,44.876296,98.843251,96.557518,161.233683,110.823891,86.012629,118.218211,82.580885,67.575796,82.898389,53.81106,82.161271,86.805164,114.296124,63.66597,90.436078,51.114668,159.543863,80.47429,120.327511,55.115064,55.134489,128.093753,108.712196,59.232598
"PF3D7_0216700.1",8.160202,1.214775,1.04313,0,4.798077,2.85153,0.98523,0.157297,0,0,9.403336,0.434693,0,6.135502,0,1.176388,4.390883,1.406271,1.795573,13.703145,7.728145,0.823494,2.916988,0,0,0,1.73548,0,0.143155,5.652228,0,0
"PF3D7_0216700.2",0,0,0,0.542948,0.513094,0.726842,1.12721,0,1.600599,1.933681,0,0,0.48951,0,0.681514,0,0,0,0,0,1.714003,0,2.596941,0.215678,2.752414,0.987354,0,0.243817,0,3.4e-05,0.377094,0.08089
"PF3D7_0216800",0.052436,0.076061,0,0.043608,0.09249,0.043675,0.02358,0.039405,0,0.036509,0.042379,0,0.381262,0.474561,0,0.02684,0.074227,0.212372,0.022685,0.222702,0.008058,0,0.167221,0,0.057199,0,0.289738,0,0.079563,1.571703,0,0.025173
"PF3D7_0216900",0.825796,0.284123,1.866705,0.26669,2.821318,0.714265,0.424896,0.132671,0.713405,0.081686,2.00246,0,0.682627,2.620934,0.471505,1.021972,0.566711,1.048938,0.201871,4.647831,0.51468,1.005097,0.899226,0.799346,0.385383,1.982726,0.324467,0.529655,1.723802,0.620969,0.094467,0.055956
"PF3D7_0217000",0.122164,0,0.041631,0.05072,0.656311,0.040605,0.082415,0,0.101015,0,0.356061,0,0.177527,0.110294,0,0.02339,0.024671,0.176506,0,0.238838,0.121675,0.074927,0.15575,0,0,0,0.112437,0,0,0.370724,0,0
"PF3D7_0217100",0.587293,0.169738,0.222546,0.16899,1.045794,0.211456,0.158643,0.044032,0.193725,0,0.914869,0.088398,0.679689,0.887372,0,0.575212,0.235123,0.101076,0.050253,0.451547,0.159061,1.143773,0.373062,0.596944,0,0.455593,0.21538,0.527371,0.176049,0.30916,0,0
"PF3D7_0217200",5.827241,0.485795,0.56805,1.170946,3.994382,1.071125,2.299657,0.306503,2.767257,2.152011,7.197425,0.810708,1.173163,2.767082,0.254414,0.585264,1.412703,1.902182,1.169809,8.577893,3.522805,0.694998,3.036659,0,1.691146,0.204632,1.849117,0.161609,0.119316,6.998115,0.359935,0.140999
"PF3D7_0217300",137.064333,130.516256,16.918259,48.040236,46.694152,97.594078,152.547399,43.428501,80.971264,59.581158,63.837341,93.903288,110.20524,46.850096,21.900127,19.012883,58.302535,43.008621,75.922464,167.963481,116.354854,9.755753,96.579248,16.526913,129.659239,16.7907,82.337984,17.522709,34.13436,55.139442,35.467986,18.604302
"PF3D7_0217400",7.22994,8.652593,18.069394,31.192461,4.141167,12.802538,10.817947,24.39066,14.435458,3.734039,3.049628,11.163112,5.426663,1.847206,20.242064,31.803085,4.146705,4.765148,12.891666,7.553253,12.394003,13.528891,8.363249,25.432789,9.323459,25.18665,6.279286,19.602624,18.090812,5.279767,41.338094,34.653948
"PF3D7_0217500",1.497297,0.480625,2.122478,0.281734,3.938188,0.794835,0.842732,0.32734,2.8115,0.172694,1.642537,0.312716,0.721605,1.383451,2.490423,3.76813,0.673606,3.075059,0.959699,1.994278,0.973979,0.303451,1.505251,1.055921,1.086761,3.868374,1.600765,3.999783,3.128204,3.139858,3.690912,0.265993
"PF3D7_0217600",0.601155,0.404153,7.931905,4.605375,1.258568,3.652055,1.456269,2.097086,1.032353,1.094671,0.765152,1.202866,0.340485,0.866062,5.829089,10.267745,0.46741,0.426323,0.681313,1.229161,0.284039,6.785454,0.682454,5.831515,0.728987,2.442696,0.431157,1.61488,2.301391,1.386899,1.555478,3.80533
"PF3D7_0217700",48.25311,18.48117,200.948083,38.035819,19.411945,73.666837,36.811591,49.628982,30.64284,19.042557,23.101698,38.07077,18.512835,27.003573,81.260385,140.451632,12.655762,23.904834,31.151858,62.494341,56.810184,79.019465,16.842886,50.997355,39.554196,63.270798,26.26585,59.218705,65.454216,24.73099,91.116614,31.402533
"PF3D7_0217800",1897.253784,2183.259622,4628.646495,3896.825185,2049.823596,2724.259776,2270.144406,4956.679116,2151.002024,1450.111311,1675.808278,2775.431094,1320.648218,1630.672712,2636.743392,3674.30758,1013.216167,2220.796566,2465.865116,1346.630813,1934.316193,4316.488874,1563.28211,5323.84773,1852.262181,3349.562587,1774.476506,4687.857117,3824.824463,1145.992562,3981.67526,4009.89854
"PF3D7_0217900",0.126231,0.546967,5.989745,2.383204,0.176054,0.577084,0.227357,2.128776,0.48558,0.174688,0.226537,0,0.36497,0.223845,1.511293,8.237329,0.025234,0.253168,0.377478,0.161334,0,13.504964,0.560987,2.990541,0,3.260695,0,0.323688,1.274982,0.331798,0.706186,0.149459
"PF3D7_0218000",0.677536,0,2.720648,3.006172,6.357605,1.077329,0.407499,0.759058,0.370572,0.15498,3.982508,0.279349,0.323929,1.656712,0.885299,2.337523,0.489037,2.171942,0,1.471786,0.229901,1.896187,0.285006,2.642832,0.490455,0,1.233242,0.28782,0.580575,1.753847,1.234385,0.052525
"PF3D7_0218100",0,0,0.044295,0.082797,0.070439,0.032701,0,0,0,0,0.2011,0,0,0.088752,0,0.150309,0,0.116006,0,0.063856,0,0.738009,0.129206,1.028266,0.444359,0,0,0,0,0,0,0
"PF3D7_0218200",2.038225,0.218713,5.999043,2.626082,0.45107,0.683061,0.679228,0.538697,0.374426,0.314752,1.078487,0.11425,0.109575,0.847378,5.473035,6.056474,0.385202,0.021773,0.422884,0.882308,0.471178,5.083121,1.771353,1.799718,0.413503,7.555287,0.069411,1.261046,1.111931,1.113096,2.50856,1.443495
"PF3D7_0218300",38.798549,14.954401,18.604393,10.92766,23.365614,127.6425,15.828966,12.581497,24.612692,11.570679,38.954326,4.938837,11.501495,23.514487,9.840862,32.017668,22.782344,12.691361,12.374346,41.077736,17.876212,18.271403,21.788003,9.63266,22.078821,4.465062,18.334525,17.680784,24.518058,31.678806,13.045724,2.684913
"PF3D7_0218400",205.345356,166.655645,143.143484,96.717039,133.189213,177.951531,147.600128,88.98606,102.625535,146.99166,177.737492,139.878717,142.090972,183.1138,149.560516,215.596115,119.096407,85.125158,84.703216,201.505173,163.08856,158.965247,156.846596,96.813308,140.295985,121.366492,126.131121,129.008919,132.248286,166.875287,79.061985,66.777488
"PF3D7_0218500",740.721082,490.363026,486.624821,621.919854,412.185173,701.42071,820.068149,899.601207,561.300877,692.617404,518.910562,898.340925,708.08896,534.831872,667.561568,464.561867,439.733693,256.856531,529.866167,298.103874,395.324104,869.331397,449.02874,1287.906276,530.264197,402.288177,467.640993,474.060287,712.20335,398.861849,633.601338,489.128053
"PF3D7_0218600",15.158346,3.685974,57.029594,26.509553,15.628953,21.290887,5.762032,7.014332,15.122291,4.623147,13.976773,7.153577,2.100861,7.015458,46.301936,81.256453,3.181696,4.654844,5.329233,28.043162,9.41264,67.094986,11.073665,15.061627,6.128665,40.377003,13.145039,13.045391,9.453721,10.219615,19.757036,19.513422
"PF3D7_0218700",135.950952,47.993001,83.599378,36.30048,115.94118,123.024541,89.109079,15.009053,76.488766,114.813707,141.339386,60.680092,41.999348,134.013183,84.729252,115.434494,90.945442,41.895248,54.253371,316.9432,185.715809,80.159335,135.33205,15.641506,110.218271,61.831771,69.570543,26.551799,26.145683,140.438179,36.886465,28.597694
"PF3D7_0219100",13.543121,7.840211,17.497516,4.110436,16.297261,6.675979,6.901007,7.362144,12.294725,6.340165,12.686174,2.734699,11.388884,11.893299,12.148439,14.274905,7.693168,8.874891,6.504422,10.298697,8.421077,8.973628,5.821695,5.433055,12.275115,5.391438,15.767833,10.416675,10.60595,13.608293,8.178926,2.238209
"PF3D7_0219200",3226.625071,4804.891947,9026.938629,9167.66551,7214.562691,4880.183429,4228.408047,9212.421474,3579.727154,4508.685406,4838.083638,7057.063014,4092.690642,4722.786199,6230.456603,7048.092353,6883.759023,8812.814265,6560.694381,3727.66565,3636.588835,6953.544414,2560.24471,8271.729285,2925.285658,5620.190475,4495.056682,10638.343646,8662.340248,4697.925015,6718.1102,9196.035217
"PF3D7_0219300",3.578963,13.834656,39.910784,12.179312,4.881586,5.816251,5.627094,13.298831,6.123858,4.148524,2.414627,6.94721,5.994439,2.039172,12.803995,24.622856,2.630968,6.501311,4.879347,4.917149,4.908838,30.966659,1.639932,22.574058,8.476421,13.968753,3.092017,27.739439,40.853636,3.08554,9.384751,8.361771
"PF3D7_0219400.1",171.330793,163.23737,1043.233936,1029.591582,123.124242,167.403882,170.404868,1377.814794,114.983449,62.221303,114.700359,174.912362,82.96588,91.581653,657.137907,908.852757,85.53656,192.16369,253.825533,99.396012,102.343105,3129.140332,140.256283,1454.425648,140.021733,877.766185,117.640898,912.935791,2014.892141,207.976978,584.058518,594.582821
"PF3D7_0219400.2",562.385865,494.571981,2103.546733,1994.169798,482.862202,481.328228,701.546431,2570.148284,447.976918,273.281584,462.885352,679.098269,410.211456,304.587863,1519.813498,1533.526529,363.32984,822.956325,841.167037,226.688073,377.891709,10005.431612,387.035689,2561.76754,612.442503,1623.343076,368.494334,1803.839539,4141.505311,635.062233,671.736321,843.668481
"PF3D7_0219500",2.185557,0,2.803809,6.708506,0.60091,1.566841,0.394302,3.265524,0.47831,0,0.343019,0.595268,0,0.188982,1.715772,8.106831,0.172284,0.618754,0.091924,0.271859,0.127416,10.496181,0.137962,4.022393,0,1.116771,0.398007,0.835946,1.366266,0.56637,5.983103,3.817177
"PF3D7_0219600",2.393577,0.385463,0.542794,1.213439,7.184679,1.599833,1.674742,0.27467,2.601603,1.849526,5.346684,0.453353,0.676047,4.794972,0.268242,0.576295,3.836922,1.996716,1.090408,4.109563,1.495004,1.548454,2.499807,0,0.869998,0,3.119759,0,0.176079,7.181913,0,0.206939
"PF3D7_0219700",702.51325,384.618752,1.23462,118.649518,346.311744,652.759952,507.790346,96.80419,324.458392,457.323954,536.431087,277.271084,379.79678,485.227848,66.811037,1.717774,374.60651,216.116386,262.176262,651.521282,983.086411,12.287199,369.139955,5.716693,446.274867,20.140076,466.71538,1.176096,69.312194,487.194069,0.613292,0.305246
"PF3D7_0219800",61.063043,13.927973,26.906736,24.19706,66.496521,42.323582,33.528038,9.629935,46.446066,63.449538,61.894136,20.114875,56.642165,47.714608,31.461123,45.682134,43.917216,19.655041,24.714146,74.132463,72.588758,15.301053,45.457789,11.063963,57.803222,63.349287,51.662429,15.372858,24.54911,59.414624,39.813072,26.425722
"PF3D7_0219900",156.059967,170.085653,36.561595,74.411112,97.516867,90.428278,137.629874,64.681853,121.702461,107.930644,103.769307,160.203661,101.507066,88.426253,52.632659,76.163649,57.688089,115.205265,118.394576,177.514719,116.398211,49.544029,114.830743,69.99286,172.837197,140.440756,165.918317,113.598335,63.3063,132.124152,160.508741,105.607111
"PF3D7_0220000",820.094165,549.236957,306.689044,353.724943,1124.44778,1014.882179,1021.948403,113.497681,1163.861653,932.428277,1679.467091,851.886,813.249941,1452.122393,489.745458,306.91034,1268.623713,576.938211,1055.6276,2551.382637,1589.756692,193.604868,740.26239,47.236628,1008.461636,555.157876,2115.62033,261.708175,202.753089,1772.775004,423.527312,269.836066
"PF3D7_0220100",179.776224,283.189412,104.996721,111.454191,187.882894,218.756825,148.717209,138.269882,189.895287,283.617714,211.726671,147.393164,212.370061,219.793206,110.38818,282.239517,122.419126,114.023106,143.111624,344.56717,360.36966,145.970701,239.614923,84.805018,238.559471,138.740512,242.313636,107.92097,143.707984,167.864275,181.626854,113.353196
"PF3D7_0220200",681.239657,672.487331,679.612641,755.547728,735.349299,1082.727695,621.470599,524.174761,699.281378,732.286892,705.074256,407.976951,506.576053,660.743807,572.266294,988.527019,539.793434,477.880079,472.13371,843.810522,999.427792,1089.77238,522.462001,621.999273,484.161142,629.922137,774.994747,494.034091,427.91376,605.852676,586.41626,409.818893
